"Dataset","DefectNum","ModuleNum","DefectRate","ImbLevel","Metrics","Classifier","ImbLearner","ImbLearnerType","AUC","MCC"
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+PROC","NB","Y","US",0.7172,0.234
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+PROC","RF","Y","US",0.8048,0.3598
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+PROC","Ripper","Y","US",0.7211,0.324
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+PROC","SVM","Y","US",0.5914,0.2187
"ant-1.3",20,125,0.16,5.25,"NET","C4.5","N","NONE",0.6358,0.1556
"ant-1.3",20,125,0.16,5.25,"NET","IBk","N","NONE",0.6919,0.1047
"ant-1.3",20,125,0.16,5.25,"NET","LR","N","NONE",0.7222,0.0334
"ant-1.3",20,125,0.16,5.25,"NET","NB","N","NONE",0.6744,0.0625
"ant-1.3",20,125,0.16,5.25,"NET","RF","N","NONE",0.7138,0.2161
"ant-1.3",20,125,0.16,5.25,"NET","Ripper","N","NONE",0.587,0.1823
"ant-1.3",20,125,0.16,5.25,"NET","SVM","N","NONE",0.4956,-0.0119
"ant-1.3",20,125,0.16,5.25,"NET","C4.5","Y","OS",0.5728,0.1697
"ant-1.3",20,125,0.16,5.25,"NET","IBk","Y","OS",0.689,0.2541
"ant-1.3",20,125,0.16,5.25,"NET","LR","Y","OS",0.743,0.2801
"ant-1.3",20,125,0.16,5.25,"NET","NB","Y","OS",0.6968,0.172
"ant-1.3",20,125,0.16,5.25,"NET","RF","Y","OS",0.7117,0.1932
"ant-1.3",20,125,0.16,5.25,"NET","Ripper","Y","OS",0.6144,0.2044
"ant-1.3",20,125,0.16,5.25,"NET","SVM","Y","OS",0.6313,0.2084
"ant-1.3",20,125,0.16,5.25,"NET","C4.5","Y","SMOTE",0.6446,0.3098
"ant-1.3",20,125,0.16,5.25,"NET","IBk","Y","SMOTE",0.7679,0.3845
"ant-1.3",20,125,0.16,5.25,"NET","LR","Y","SMOTE",0.6982,0.2359
"ant-1.3",20,125,0.16,5.25,"NET","NB","Y","SMOTE",0.7027,0.1616
"ant-1.3",20,125,0.16,5.25,"NET","RF","Y","SMOTE",0.744,0.275
"ant-1.3",20,125,0.16,5.25,"NET","Ripper","Y","SMOTE",0.7319,0.4385
"ant-1.3",20,125,0.16,5.25,"NET","SVM","Y","SMOTE",0.6872,0.3016
"ant-1.3",20,125,0.16,5.25,"NET","C4.5","Y","MYSMOTE",0.7477,0.3082
"ant-1.3",20,125,0.16,5.25,"NET","IBk","Y","MYSMOTE",0.777,0.3049
"ant-1.3",20,125,0.16,5.25,"NET","LR","Y","MYSMOTE",0.7129,0.2403
"ant-1.3",20,125,0.16,5.25,"NET","NB","Y","MYSMOTE",0.7359,0.2116
"ant-1.3",20,125,0.16,5.25,"NET","RF","Y","MYSMOTE",0.7536,0.3208
"ant-1.3",20,125,0.16,5.25,"NET","Ripper","Y","MYSMOTE",0.7425,0.3269
"ant-1.3",20,125,0.16,5.25,"NET","SVM","Y","MYSMOTE",0.7144,0.2144
"ant-1.3",20,125,0.16,5.25,"NET","C4.5","Y","UOS",0.6371,0.2308
"ant-1.3",20,125,0.16,5.25,"NET","IBk","Y","UOS",0.698,0.2161
"ant-1.3",20,125,0.16,5.25,"NET","LR","Y","UOS",0.6946,0.1918
"ant-1.3",20,125,0.16,5.25,"NET","NB","Y","UOS",0.7129,0.2177
"ant-1.3",20,125,0.16,5.25,"NET","RF","Y","UOS",0.7302,0.2246
"ant-1.3",20,125,0.16,5.25,"NET","Ripper","Y","UOS",0.666,0.3171
"ant-1.3",20,125,0.16,5.25,"NET","SVM","Y","UOS",0.6274,0.2077
"ant-1.3",20,125,0.16,5.25,"NET","C4.5","Y","US",0.6268,0.1943
"ant-1.3",20,125,0.16,5.25,"NET","IBk","Y","US",0.68,0.2017
"ant-1.3",20,125,0.16,5.25,"NET","LR","Y","US",0.6585,0.1665
"ant-1.3",20,125,0.16,5.25,"NET","NB","Y","US",0.6841,0.207
"ant-1.3",20,125,0.16,5.25,"NET","RF","Y","US",0.6768,0.1839
"ant-1.3",20,125,0.16,5.25,"NET","Ripper","Y","US",0.6326,0.2062
"ant-1.3",20,125,0.16,5.25,"NET","SVM","Y","US",0.6157,0.1869
"ant-1.4",40,178,0.224719101,3.45,"NET","C4.5","N","NONE",0.6919,0.3259
"ant-1.4",40,178,0.224719101,3.45,"NET","IBk","N","NONE",0.8148,0.4307
"ant-1.4",40,178,0.224719101,3.45,"NET","LR","N","NONE",0.8229,0.3577
"ant-1.4",40,178,0.224719101,3.45,"NET","NB","N","NONE",0.836,0.4315
"ant-1.4",40,178,0.224719101,3.45,"NET","RF","N","NONE",0.8361,0.4735
"ant-1.4",40,178,0.224719101,3.45,"NET","Ripper","N","NONE",0.6488,0.3276
"ant-1.4",40,178,0.224719101,3.45,"NET","SVM","N","NONE",0.5121,0.0398
"ant-1.4",40,178,0.224719101,3.45,"NET","C4.5","Y","OS",0.6715,0.3611
"ant-1.4",40,178,0.224719101,3.45,"NET","IBk","Y","OS",0.8122,0.4543
"ant-1.4",40,178,0.224719101,3.45,"NET","LR","Y","OS",0.8124,0.4329
"ant-1.4",40,178,0.224719101,3.45,"NET","NB","Y","OS",0.8155,0.4077
"ant-1.4",40,178,0.224719101,3.45,"NET","RF","Y","OS",0.8364,0.4346
"ant-1.4",40,178,0.224719101,3.45,"NET","Ripper","Y","OS",0.7003,0.3643
"ant-1.4",40,178,0.224719101,3.45,"NET","SVM","Y","OS",0.7426,0.4161
"ant-1.4",40,178,0.224719101,3.45,"NET","C4.5","Y","SMOTE",0.7482,0.4186
"ant-1.4",40,178,0.224719101,3.45,"NET","IBk","Y","SMOTE",0.8098,0.4255
"ant-1.4",40,178,0.224719101,3.45,"NET","LR","Y","SMOTE",0.8199,0.4275
"ant-1.4",40,178,0.224719101,3.45,"NET","NB","Y","SMOTE",0.8145,0.394
"ant-1.4",40,178,0.224719101,3.45,"NET","RF","Y","SMOTE",0.8391,0.5064
"ant-1.4",40,178,0.224719101,3.45,"NET","Ripper","Y","SMOTE",0.703,0.3798
"ant-1.4",40,178,0.224719101,3.45,"NET","SVM","Y","SMOTE",0.7415,0.413
"ant-1.4",40,178,0.224719101,3.45,"NET","C4.5","Y","MYSMOTE",0.8114,0.4245
"ant-1.4",40,178,0.224719101,3.45,"NET","IBk","Y","MYSMOTE",0.8323,0.408
"ant-1.4",40,178,0.224719101,3.45,"NET","LR","Y","MYSMOTE",0.8138,0.4117
"ant-1.4",40,178,0.224719101,3.45,"NET","NB","Y","MYSMOTE",0.781,0.4202
"ant-1.4",40,178,0.224719101,3.45,"NET","RF","Y","MYSMOTE",0.8442,0.4886
"ant-1.4",40,178,0.224719101,3.45,"NET","Ripper","Y","MYSMOTE",0.8091,0.4292
"ant-1.4",40,178,0.224719101,3.45,"NET","SVM","Y","MYSMOTE",0.7836,0.4026
"ant-1.4",40,178,0.224719101,3.45,"NET","C4.5","Y","UOS",0.7189,0.3728
"ant-1.4",40,178,0.224719101,3.45,"NET","IBk","Y","UOS",0.7744,0.3594
"ant-1.4",40,178,0.224719101,3.45,"NET","LR","Y","UOS",0.7975,0.4167
"ant-1.4",40,178,0.224719101,3.45,"NET","NB","Y","UOS",0.8007,0.4032
"ant-1.4",40,178,0.224719101,3.45,"NET","RF","Y","UOS",0.8121,0.4543
"ant-1.4",40,178,0.224719101,3.45,"NET","Ripper","Y","UOS",0.6949,0.3479
"ant-1.4",40,178,0.224719101,3.45,"NET","SVM","Y","UOS",0.7245,0.3893
"ant-1.4",40,178,0.224719101,3.45,"NET","C4.5","Y","US",0.7062,0.33
"ant-1.4",40,178,0.224719101,3.45,"NET","IBk","Y","US",0.7863,0.3402
"ant-1.4",40,178,0.224719101,3.45,"NET","LR","Y","US",0.7604,0.353
"ant-1.4",40,178,0.224719101,3.45,"NET","NB","Y","US",0.7805,0.377
"ant-1.4",40,178,0.224719101,3.45,"NET","RF","Y","US",0.7974,0.4168
"ant-1.4",40,178,0.224719101,3.45,"NET","Ripper","Y","US",0.7021,0.3449
"ant-1.4",40,178,0.224719101,3.45,"NET","SVM","Y","US",0.717,0.3784
"ant-1.5",32,293,0.109215017,8.15625,"NET","C4.5","N","NONE",0.6087,0.2634
"ant-1.5",32,293,0.109215017,8.15625,"NET","IBk","N","NONE",0.8177,0.2763
"ant-1.5",32,293,0.109215017,8.15625,"NET","LR","N","NONE",0.7503,0.004
"ant-1.5",32,293,0.109215017,8.15625,"NET","NB","N","NONE",0.7519,0.2448
"ant-1.5",32,293,0.109215017,8.15625,"NET","RF","N","NONE",0.7733,0.3668
"ant-1.5",32,293,0.109215017,8.15625,"NET","Ripper","N","NONE",0.6271,0.2945
"ant-1.5",32,293,0.109215017,8.15625,"NET","SVM","N","NONE",0.5,0
"ant-1.5",32,293,0.109215017,8.15625,"NET","C4.5","Y","OS",0.6313,0.2555
"ant-1.5",32,293,0.109215017,8.15625,"NET","IBk","Y","OS",0.7821,0.3355
"ant-1.5",32,293,0.109215017,8.15625,"NET","LR","Y","OS",0.7763,0.3029
"ant-1.5",32,293,0.109215017,8.15625,"NET","NB","Y","OS",0.7506,0.2594
"ant-1.5",32,293,0.109215017,8.15625,"NET","RF","Y","OS",0.7671,0.3202
"ant-1.5",32,293,0.109215017,8.15625,"NET","Ripper","Y","OS",0.6771,0.3096
"ant-1.5",32,293,0.109215017,8.15625,"NET","SVM","Y","OS",0.7205,0.294
"ant-1.5",32,293,0.109215017,8.15625,"NET","C4.5","Y","SMOTE",0.6594,0.3141
"ant-1.5",32,293,0.109215017,8.15625,"NET","IBk","Y","SMOTE",0.7685,0.4054
"ant-1.5",32,293,0.109215017,8.15625,"NET","LR","Y","SMOTE",0.7543,0.3122
"ant-1.5",32,293,0.109215017,8.15625,"NET","NB","Y","SMOTE",0.7302,0.2382
"ant-1.5",32,293,0.109215017,8.15625,"NET","RF","Y","SMOTE",0.7763,0.4106
"ant-1.5",32,293,0.109215017,8.15625,"NET","Ripper","Y","SMOTE",0.7041,0.3794
"ant-1.5",32,293,0.109215017,8.15625,"NET","SVM","Y","SMOTE",0.7231,0.2956
"ant-1.5",32,293,0.109215017,8.15625,"NET","C4.5","Y","MYSMOTE",0.7859,0.4042
"ant-1.5",32,293,0.109215017,8.15625,"NET","IBk","Y","MYSMOTE",0.7961,0.3569
"ant-1.5",32,293,0.109215017,8.15625,"NET","LR","Y","MYSMOTE",0.7761,0.3332
"ant-1.5",32,293,0.109215017,8.15625,"NET","NB","Y","MYSMOTE",0.783,0.2809
"ant-1.5",32,293,0.109215017,8.15625,"NET","RF","Y","MYSMOTE",0.7981,0.4142
"ant-1.5",32,293,0.109215017,8.15625,"NET","Ripper","Y","MYSMOTE",0.7913,0.3938
"ant-1.5",32,293,0.109215017,8.15625,"NET","SVM","Y","MYSMOTE",0.7775,0.2318
"ant-1.5",32,293,0.109215017,8.15625,"NET","C4.5","Y","UOS",0.6919,0.3028
"ant-1.5",32,293,0.109215017,8.15625,"NET","IBk","Y","UOS",0.7684,0.2749
"ant-1.5",32,293,0.109215017,8.15625,"NET","LR","Y","UOS",0.7558,0.2949
"ant-1.5",32,293,0.109215017,8.15625,"NET","NB","Y","UOS",0.7375,0.258
"ant-1.5",32,293,0.109215017,8.15625,"NET","RF","Y","UOS",0.781,0.3785
"ant-1.5",32,293,0.109215017,8.15625,"NET","Ripper","Y","UOS",0.7024,0.3005
"ant-1.5",32,293,0.109215017,8.15625,"NET","SVM","Y","UOS",0.7175,0.2898
"ant-1.5",32,293,0.109215017,8.15625,"NET","C4.5","Y","US",0.7055,0.2992
"ant-1.5",32,293,0.109215017,8.15625,"NET","IBk","Y","US",0.7584,0.3121
"ant-1.5",32,293,0.109215017,8.15625,"NET","LR","Y","US",0.7312,0.241
"ant-1.5",32,293,0.109215017,8.15625,"NET","NB","Y","US",0.7573,0.2498
"ant-1.5",32,293,0.109215017,8.15625,"NET","RF","Y","US",0.7425,0.2413
"ant-1.5",32,293,0.109215017,8.15625,"NET","Ripper","Y","US",0.7296,0.3302
"ant-1.5",32,293,0.109215017,8.15625,"NET","SVM","Y","US",0.6614,0.2071
"ant-1.6",92,351,0.262108262,2.815217391,"NET","C4.5","N","NONE",0.641,0.1707
"ant-1.6",92,351,0.262108262,2.815217391,"NET","IBk","N","NONE",0.6912,0.2307
"ant-1.6",92,351,0.262108262,2.815217391,"NET","LR","N","NONE",0.7447,0.265
"ant-1.6",92,351,0.262108262,2.815217391,"NET","NB","N","NONE",0.7376,0.2538
"ant-1.6",92,351,0.262108262,2.815217391,"NET","RF","N","NONE",0.7033,0.2244
"ant-1.6",92,351,0.262108262,2.815217391,"NET","Ripper","N","NONE",0.601,0.2517
"ant-1.6",92,351,0.262108262,2.815217391,"NET","SVM","N","NONE",0.5054,0.0131
"ant-1.6",92,351,0.262108262,2.815217391,"NET","C4.5","Y","OS",0.5954,0.2132
"ant-1.6",92,351,0.262108262,2.815217391,"NET","IBk","Y","OS",0.6879,0.2539
"ant-1.6",92,351,0.262108262,2.815217391,"NET","LR","Y","OS",0.7403,0.3071
"ant-1.6",92,351,0.262108262,2.815217391,"NET","NB","Y","OS",0.7242,0.2834
"ant-1.6",92,351,0.262108262,2.815217391,"NET","RF","Y","OS",0.694,0.2575
"ant-1.6",92,351,0.262108262,2.815217391,"NET","Ripper","Y","OS",0.6247,0.2293
"ant-1.6",92,351,0.262108262,2.815217391,"NET","SVM","Y","OS",0.6522,0.2744
"ant-1.6",92,351,0.262108262,2.815217391,"NET","C4.5","Y","SMOTE",0.6385,0.2624
"ant-1.6",92,351,0.262108262,2.815217391,"NET","IBk","Y","SMOTE",0.6883,0.2852
"ant-1.6",92,351,0.262108262,2.815217391,"NET","LR","Y","SMOTE",0.7411,0.3367
"ant-1.6",92,351,0.262108262,2.815217391,"NET","NB","Y","SMOTE",0.7173,0.2834
"ant-1.6",92,351,0.262108262,2.815217391,"NET","RF","Y","SMOTE",0.7168,0.3028
"ant-1.6",92,351,0.262108262,2.815217391,"NET","Ripper","Y","SMOTE",0.6599,0.3025
"ant-1.6",92,351,0.262108262,2.815217391,"NET","SVM","Y","SMOTE",0.6591,0.2863
"ant-1.6",92,351,0.262108262,2.815217391,"NET","C4.5","Y","MYSMOTE",0.7331,0.3163
"ant-1.6",92,351,0.262108262,2.815217391,"NET","IBk","Y","MYSMOTE",0.7347,0.2949
"ant-1.6",92,351,0.262108262,2.815217391,"NET","LR","Y","MYSMOTE",0.7615,0.3431
"ant-1.6",92,351,0.262108262,2.815217391,"NET","NB","Y","MYSMOTE",0.7382,0.3342
"ant-1.6",92,351,0.262108262,2.815217391,"NET","RF","Y","MYSMOTE",0.7437,0.3124
"ant-1.6",92,351,0.262108262,2.815217391,"NET","Ripper","Y","MYSMOTE",0.7399,0.3141
"ant-1.6",92,351,0.262108262,2.815217391,"NET","SVM","Y","MYSMOTE",0.7366,0.2859
"ant-1.6",92,351,0.262108262,2.815217391,"NET","C4.5","Y","UOS",0.6142,0.2124
"ant-1.6",92,351,0.262108262,2.815217391,"NET","IBk","Y","UOS",0.6732,0.2366
"ant-1.6",92,351,0.262108262,2.815217391,"NET","LR","Y","UOS",0.7269,0.3036
"ant-1.6",92,351,0.262108262,2.815217391,"NET","NB","Y","UOS",0.7185,0.2962
"ant-1.6",92,351,0.262108262,2.815217391,"NET","RF","Y","UOS",0.6937,0.2386
"ant-1.6",92,351,0.262108262,2.815217391,"NET","Ripper","Y","UOS",0.6383,0.2607
"ant-1.6",92,351,0.262108262,2.815217391,"NET","SVM","Y","UOS",0.6522,0.2821
"ant-1.6",92,351,0.262108262,2.815217391,"NET","C4.5","Y","US",0.6491,0.2842
"ant-1.6",92,351,0.262108262,2.815217391,"NET","IBk","Y","US",0.6855,0.265
"ant-1.6",92,351,0.262108262,2.815217391,"NET","LR","Y","US",0.7319,0.3188
"ant-1.6",92,351,0.262108262,2.815217391,"NET","NB","Y","US",0.73,0.2933
"ant-1.6",92,351,0.262108262,2.815217391,"NET","RF","Y","US",0.6923,0.2462
"ant-1.6",92,351,0.262108262,2.815217391,"NET","Ripper","Y","US",0.6542,0.2814
"ant-1.6",92,351,0.262108262,2.815217391,"NET","SVM","Y","US",0.6528,0.2826
"camel-1.0",13,339,0.038348083,25.07692308,"NET","C4.5","N","NONE",0.4989,-0.0018
"camel-1.0",13,339,0.038348083,25.07692308,"NET","IBk","N","NONE",0.6216,0.0017
"camel-1.0",13,339,0.038348083,25.07692308,"NET","LR","N","NONE",0.7177,0.0897
"camel-1.0",13,339,0.038348083,25.07692308,"NET","NB","N","NONE",0.7181,0.1918
"camel-1.0",13,339,0.038348083,25.07692308,"NET","RF","N","NONE",0.5881,0.0184
"camel-1.0",13,339,0.038348083,25.07692308,"NET","Ripper","N","NONE",0.5015,0.0051
"camel-1.0",13,339,0.038348083,25.07692308,"NET","SVM","N","NONE",0.4989,-0.0021
"camel-1.0",13,339,0.038348083,25.07692308,"NET","C4.5","Y","OS",0.533,0.0505
"camel-1.0",13,339,0.038348083,25.07692308,"NET","IBk","Y","OS",0.5729,0.0612
"camel-1.0",13,339,0.038348083,25.07692308,"NET","LR","Y","OS",0.5611,0.0573
"camel-1.0",13,339,0.038348083,25.07692308,"NET","NB","Y","OS",0.7029,0.141
"camel-1.0",13,339,0.038348083,25.07692308,"NET","RF","Y","OS",0.5939,0.0951
"camel-1.0",13,339,0.038348083,25.07692308,"NET","Ripper","Y","OS",0.5394,0.0622
"camel-1.0",13,339,0.038348083,25.07692308,"NET","SVM","Y","OS",0.5885,0.0753
"camel-1.0",13,339,0.038348083,25.07692308,"NET","C4.5","Y","SMOTE",0.521,0.019
"camel-1.0",13,339,0.038348083,25.07692308,"NET","IBk","Y","SMOTE",0.599,0.0794
"camel-1.0",13,339,0.038348083,25.07692308,"NET","LR","Y","SMOTE",0.5487,0.0346
"camel-1.0",13,339,0.038348083,25.07692308,"NET","NB","Y","SMOTE",0.6304,0.1077
"camel-1.0",13,339,0.038348083,25.07692308,"NET","RF","Y","SMOTE",0.6301,0.038
"camel-1.0",13,339,0.038348083,25.07692308,"NET","Ripper","Y","SMOTE",0.5728,0.0819
"camel-1.0",13,339,0.038348083,25.07692308,"NET","SVM","Y","SMOTE",0.5731,0.0618
"camel-1.0",13,339,0.038348083,25.07692308,"NET","C4.5","Y","MYSMOTE",0.6952,0.115
"camel-1.0",13,339,0.038348083,25.07692308,"NET","IBk","Y","MYSMOTE",0.7066,0.0891
"camel-1.0",13,339,0.038348083,25.07692308,"NET","LR","Y","MYSMOTE",0.6896,0.0991
"camel-1.0",13,339,0.038348083,25.07692308,"NET","NB","Y","MYSMOTE",0.7096,0.1346
"camel-1.0",13,339,0.038348083,25.07692308,"NET","RF","Y","MYSMOTE",0.732,0.1228
"camel-1.0",13,339,0.038348083,25.07692308,"NET","Ripper","Y","MYSMOTE",0.7328,0.1414
"camel-1.0",13,339,0.038348083,25.07692308,"NET","SVM","Y","MYSMOTE",0.695,0.0912
"camel-1.0",13,339,0.038348083,25.07692308,"NET","C4.5","Y","UOS",0.6017,0.1192
"camel-1.0",13,339,0.038348083,25.07692308,"NET","IBk","Y","UOS",0.593,0.0752
"camel-1.0",13,339,0.038348083,25.07692308,"NET","LR","Y","UOS",0.6227,0.0787
"camel-1.0",13,339,0.038348083,25.07692308,"NET","NB","Y","UOS",0.7339,0.1433
"camel-1.0",13,339,0.038348083,25.07692308,"NET","RF","Y","UOS",0.6463,0.1008
"camel-1.0",13,339,0.038348083,25.07692308,"NET","Ripper","Y","UOS",0.5758,0.0812
"camel-1.0",13,339,0.038348083,25.07692308,"NET","SVM","Y","UOS",0.5948,0.0755
"camel-1.0",13,339,0.038348083,25.07692308,"NET","C4.5","Y","US",0.5891,0.0793
"camel-1.0",13,339,0.038348083,25.07692308,"NET","IBk","Y","US",0.6598,0.094
"camel-1.0",13,339,0.038348083,25.07692308,"NET","LR","Y","US",0.6763,0.0937
"camel-1.0",13,339,0.038348083,25.07692308,"NET","NB","Y","US",0.6964,0.135
"camel-1.0",13,339,0.038348083,25.07692308,"NET","RF","Y","US",0.6378,0.0628
"camel-1.0",13,339,0.038348083,25.07692308,"NET","Ripper","Y","US",0.6381,0.1142
"camel-1.0",13,339,0.038348083,25.07692308,"NET","SVM","Y","US",0.599,0.1058
"camel-1.2",216,608,0.355263158,1.814814815,"NET","C4.5","N","NONE",0.7437,0.3869
"camel-1.2",216,608,0.355263158,1.814814815,"NET","IBk","N","NONE",0.7354,0.3584
"camel-1.2",216,608,0.355263158,1.814814815,"NET","LR","N","NONE",0.7583,0.4135
"camel-1.2",216,608,0.355263158,1.814814815,"NET","NB","N","NONE",0.7383,0.3537
"camel-1.2",216,608,0.355263158,1.814814815,"NET","RF","N","NONE",0.8043,0.4524
"camel-1.2",216,608,0.355263158,1.814814815,"NET","Ripper","N","NONE",0.6844,0.4069
"camel-1.2",216,608,0.355263158,1.814814815,"NET","SVM","N","NONE",0.7127,0.4219
"camel-1.2",216,608,0.355263158,1.814814815,"NET","C4.5","Y","OS",0.7228,0.4142
"camel-1.2",216,608,0.355263158,1.814814815,"NET","IBk","Y","OS",0.7286,0.3213
"camel-1.2",216,608,0.355263158,1.814814815,"NET","LR","Y","OS",0.7596,0.4013
"camel-1.2",216,608,0.355263158,1.814814815,"NET","NB","Y","OS",0.7353,0.3716
"camel-1.2",216,608,0.355263158,1.814814815,"NET","RF","Y","OS",0.7902,0.4345
"camel-1.2",216,608,0.355263158,1.814814815,"NET","Ripper","Y","OS",0.7199,0.4031
"camel-1.2",216,608,0.355263158,1.814814815,"NET","SVM","Y","OS",0.7127,0.4219
"camel-1.2",216,608,0.355263158,1.814814815,"NET","C4.5","Y","SMOTE",0.7416,0.4218
"camel-1.2",216,608,0.355263158,1.814814815,"NET","IBk","Y","SMOTE",0.7347,0.3723
"camel-1.2",216,608,0.355263158,1.814814815,"NET","LR","Y","SMOTE",0.7403,0.3977
"camel-1.2",216,608,0.355263158,1.814814815,"NET","NB","Y","SMOTE",0.7362,0.3622
"camel-1.2",216,608,0.355263158,1.814814815,"NET","RF","Y","SMOTE",0.8061,0.4581
"camel-1.2",216,608,0.355263158,1.814814815,"NET","Ripper","Y","SMOTE",0.7102,0.3974
"camel-1.2",216,608,0.355263158,1.814814815,"NET","SVM","Y","SMOTE",0.7127,0.4219
"camel-1.2",216,608,0.355263158,1.814814815,"NET","C4.5","Y","MYSMOTE",0.8101,0.4507
"camel-1.2",216,608,0.355263158,1.814814815,"NET","IBk","Y","MYSMOTE",0.7789,0.392
"camel-1.2",216,608,0.355263158,1.814814815,"NET","LR","Y","MYSMOTE",0.7754,0.4082
"camel-1.2",216,608,0.355263158,1.814814815,"NET","NB","Y","MYSMOTE",0.736,0.3666
"camel-1.2",216,608,0.355263158,1.814814815,"NET","RF","Y","MYSMOTE",0.8214,0.4717
"camel-1.2",216,608,0.355263158,1.814814815,"NET","Ripper","Y","MYSMOTE",0.7999,0.4439
"camel-1.2",216,608,0.355263158,1.814814815,"NET","SVM","Y","MYSMOTE",0.7126,0.4219
"camel-1.2",216,608,0.355263158,1.814814815,"NET","C4.5","Y","UOS",0.6852,0.3379
"camel-1.2",216,608,0.355263158,1.814814815,"NET","IBk","Y","UOS",0.7116,0.2969
"camel-1.2",216,608,0.355263158,1.814814815,"NET","LR","Y","UOS",0.7528,0.386
"camel-1.2",216,608,0.355263158,1.814814815,"NET","NB","Y","UOS",0.7295,0.3508
"camel-1.2",216,608,0.355263158,1.814814815,"NET","RF","Y","UOS",0.7563,0.356
"camel-1.2",216,608,0.355263158,1.814814815,"NET","Ripper","Y","UOS",0.6803,0.335
"camel-1.2",216,608,0.355263158,1.814814815,"NET","SVM","Y","UOS",0.7122,0.4208
"camel-1.2",216,608,0.355263158,1.814814815,"NET","C4.5","Y","US",0.7121,0.3709
"camel-1.2",216,608,0.355263158,1.814814815,"NET","IBk","Y","US",0.7161,0.2988
"camel-1.2",216,608,0.355263158,1.814814815,"NET","LR","Y","US",0.7501,0.3838
"camel-1.2",216,608,0.355263158,1.814814815,"NET","NB","Y","US",0.7307,0.339
"camel-1.2",216,608,0.355263158,1.814814815,"NET","RF","Y","US",0.779,0.3884
"camel-1.2",216,608,0.355263158,1.814814815,"NET","Ripper","Y","US",0.7093,0.3872
"camel-1.2",216,608,0.355263158,1.814814815,"NET","SVM","Y","US",0.7127,0.4219
"camel-1.4",145,872,0.166284404,5.013793103,"NET","C4.5","N","NONE",0.7488,0.3153
"camel-1.4",145,872,0.166284404,5.013793103,"NET","IBk","N","NONE",0.7102,0.2873
"camel-1.4",145,872,0.166284404,5.013793103,"NET","LR","N","NONE",0.7763,0.2374
"camel-1.4",145,872,0.166284404,5.013793103,"NET","NB","N","NONE",0.7694,0.1639
"camel-1.4",145,872,0.166284404,5.013793103,"NET","RF","N","NONE",0.7866,0.3581
"camel-1.4",145,872,0.166284404,5.013793103,"NET","Ripper","N","NONE",0.6458,0.3505
"camel-1.4",145,872,0.166284404,5.013793103,"NET","SVM","N","NONE",0.5118,0.0794
"camel-1.4",145,872,0.166284404,5.013793103,"NET","C4.5","Y","OS",0.658,0.308
"camel-1.4",145,872,0.166284404,5.013793103,"NET","IBk","Y","OS",0.7023,0.2388
"camel-1.4",145,872,0.166284404,5.013793103,"NET","LR","Y","OS",0.7713,0.3349
"camel-1.4",145,872,0.166284404,5.013793103,"NET","NB","Y","OS",0.7663,0.3109
"camel-1.4",145,872,0.166284404,5.013793103,"NET","RF","Y","OS",0.7889,0.3769
"camel-1.4",145,872,0.166284404,5.013793103,"NET","Ripper","Y","OS",0.6821,0.3217
"camel-1.4",145,872,0.166284404,5.013793103,"NET","SVM","Y","OS",0.7111,0.3301
"camel-1.4",145,872,0.166284404,5.013793103,"NET","C4.5","Y","SMOTE",0.7321,0.3666
"camel-1.4",145,872,0.166284404,5.013793103,"NET","IBk","Y","SMOTE",0.7466,0.3158
"camel-1.4",145,872,0.166284404,5.013793103,"NET","LR","Y","SMOTE",0.7715,0.3139
"camel-1.4",145,872,0.166284404,5.013793103,"NET","NB","Y","SMOTE",0.7608,0.2372
"camel-1.4",145,872,0.166284404,5.013793103,"NET","RF","Y","SMOTE",0.8,0.4101
"camel-1.4",145,872,0.166284404,5.013793103,"NET","Ripper","Y","SMOTE",0.7077,0.4134
"camel-1.4",145,872,0.166284404,5.013793103,"NET","SVM","Y","SMOTE",0.7111,0.3301
"camel-1.4",145,872,0.166284404,5.013793103,"NET","C4.5","Y","MYSMOTE",0.817,0.3836
"camel-1.4",145,872,0.166284404,5.013793103,"NET","IBk","Y","MYSMOTE",0.7746,0.3078
"camel-1.4",145,872,0.166284404,5.013793103,"NET","LR","Y","MYSMOTE",0.8005,0.3692
"camel-1.4",145,872,0.166284404,5.013793103,"NET","NB","Y","MYSMOTE",0.771,0.3342
"camel-1.4",145,872,0.166284404,5.013793103,"NET","RF","Y","MYSMOTE",0.8287,0.3936
"camel-1.4",145,872,0.166284404,5.013793103,"NET","Ripper","Y","MYSMOTE",0.8137,0.3794
"camel-1.4",145,872,0.166284404,5.013793103,"NET","SVM","Y","MYSMOTE",0.7207,0.3301
"camel-1.4",145,872,0.166284404,5.013793103,"NET","C4.5","Y","UOS",0.6935,0.3078
"camel-1.4",145,872,0.166284404,5.013793103,"NET","IBk","Y","UOS",0.7042,0.2219
"camel-1.4",145,872,0.166284404,5.013793103,"NET","LR","Y","UOS",0.7682,0.3315
"camel-1.4",145,872,0.166284404,5.013793103,"NET","NB","Y","UOS",0.7656,0.3028
"camel-1.4",145,872,0.166284404,5.013793103,"NET","RF","Y","UOS",0.7898,0.3488
